title,app_id,manifest_version,script-scr:unsafe-eval,script-scr:unsafe-eval-base64-hash,script-scr:unsafe-inline,script-scr:unsafe-inline-base64-hash,script-src:non-localhost-http-url,style-scr:unsafe-eval,style-scr:unsafe-eval-base64-hash,style-scr:unsafe-inline,style-scr:unsafe-inline-base64-hash,style-src:non-localhost-http-url,good#default-src,good#base-uri,good#form-action,good#frame-ancestors,good#plugin-types,good#report-uri,good#sandbox
Snap&Read Universal,mloajfnmjckfjbeeofcdaecbelnblden,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghostery  Privacy Ad Blocker,mlomiejdfkolichcflejclcbmpeaniij,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXIF Viewer,mmbhfeiddhndihdjeganjggkmjapkffm,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plugins,mmcblfncjaclajmegihojiekebofjcen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deadpool New Tab,mmcdbmngglknhmieclpcfgjhfahpplme,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overwatch New Tab & Wallpapers Collection,mmdkdkfomaheojbemeedblbibbbadfca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Screencastify - Screen Video Recorder,mmeijimgabbpbgpdklnllpncmdofkcpn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One Punch Man New Tab & Wallpapers Collection,mmfhigandhlafboeebhmoihhghlonlem,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HowToSimplified,mmgkbcihahpocjmclehpjejmgjmijcib,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Safe Doc,mmhppocgfdombmapajfeafhecobfcjpk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timewarp,mmmhadpnjmokjbmgamifipkjddhlfkhi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ActionClassicGames,mmmmiclcadjpajghjnfhgoejhfmldnjh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One Piece Wallpaper HD Custom New Tab,mnfgpomakkjgdodfjpkjealkfmagnhpm,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocket League Wallpaper HD Custom New Tab,moalaminambcgbljenplldelnhnaikke,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geometry Dash Lite New Tab Theme,moeihdkgmgcmikdnkdckdkbbeefjmhji,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tolon,mohaijbbfgjjjjbhffgaifcnookdihmk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MeddleMonkey,moihledlmchhofenpacbhphnbnpakgmo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emoji Keyboard Emoticons and Smileys,mokaebkcdjejgknjpmdpcphgkoebiodg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FACEIT Enhancer,mokknliiomknodkdmpcellamkopbdmao,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project Naptha,molncoemjfmpgdkbdlbjmhlcgniigdnf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carolina Panthers Wallpaper HD NFL New Tab,momlaodolnnehgpkaneejighlbpflnll,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selenium IDE,mooikfkahbdckldjjndioackbalphokd,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buster Captcha Solver for Humans,mpbjkejclgfgadiemmefgebjfooflfhl,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
VPN Unlimited Free Unblock Security  Proxy,mpcaainmfjjigeicjnlkdfajbioopjko,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlies Angels Wallpaper HD Custom New Tab,mpdilfdcfniiodomjlnonoieponeimbn,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goobric for Students,mpgknomjjgfnghhmhnhgpmanpkccgkoc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clash Royale Wallpapers & Clash Royale Games,mpjlmpakjckfknfbfbkjomjooadillgl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Deck for YouTube,mpoakikepagdiphlmfaeifpojdmbnegj,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spring Summer Fall Winter Custom New Tab,mppoplaobninbemhpdgfdcfknkghppid,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Instazzap for WhatsApp Web ,naafclapjghcgkgjdfpknhldbhafpnpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BodBot - Personal Trainer & Workout Reminder,naecdimiihkojeflakiaiiilccoadjlj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super Cars - Sports Cars Wallpaper HD New Tab,nafbodmhgaabbfchodpkmpnibgjmeeei,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Clover Wallpapers & Black Clover Games,naffkpmmgkmeigfpeoncdnbjdfjkgpjp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXIF Viewer Classic,nafpfdcmppffipmhcpkbplhkoiekndck,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shorten & Translate by Text United,nagailnkkjbkkibcpbljfhibnhehdjdc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minecraft Dungeons Wallpapers Custom New Tab,nagbgndceojhecnebcdlbajpmebghdnj,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cute Cats & Dogs New Tab,naidbopgplinbhpdnghafifjebokmeoe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clipix Browser Extension,naiknjbaibnpdkodcaconkkapmgncbig,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tab Ahead,naoajjeoiblmpegfelhkapanmmaaghmi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prioritab,napbejkndjhcciibiglkimmgdlfjcbnp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quotes,napnlheijpokljocbmigochahnlakhbp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cs Go Series New Tab & Wallpapers Collection,nbajbbmeedooofaaopgljbnllcjbjlke,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J Hope & Jin HD Wallpapers HopeJin New Tab,nbbcajalndnifaoggladkmobbihjgglc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hoxx VPN Proxy,nbcojefnccbanplpoffopkoepjmhgdgh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Simpsons New Tab & Wallpapers Collection,nbdiopifkpdpbpjhjcfokkfclclpfmmh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMX Rider Impossible Stunt Racing,nbgdedoenpkpjgdikalpbkeakfegmfck,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunflowers HD Wallpaper Sunflower New Tab,nbkcdklmdkkjojkofdchcjchljlecopl,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attack on Titan Levi HD Wallpapers New Tab,nbleoakncjpmoadkhhnofhfdbjilipak,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tabs Aside,nboikgnmjgjcnnhencinblbaikdccdlb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yumprint,nboinfelnglhdhgchcmomigiddalpjka,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LearnPlatform for Students,ncbofnhmmfffmcdmbjfaigepkgmjnlne,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Human Fall Flat New Tab,nccinfpobfcgjafninmdbnpfpnbabnjl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Download,nccjoeeljedbmkidebclpoabijggpbdp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Facebook Screen Sharing,ncfpggehkhmjpdjpefomjchjafhmbnai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TopPage Wallpapers HD - Theme New tab Cover,ncipiglkchkndfhkmcaifnbhnbffaebj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokyo Ghoul New Tab & Wallpapers Collection,nckaedifpdfkjhleeekhkfggnalokgfm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Google Hangouts,nckgahadagoaajjgafhacjanaoiihapd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prompts by Story Wars,ndafjiogibbbdghmbijdgncijcloklod,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
histree,ndbagohiojdjjafgjanakanpmialabpd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gears 5 New Tab,ndemebedegbicgjekpmkldjianbfamae,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planet Zoo New Tab & Wallpapers Collection,ndfmgdlgcnkennfkcomgoampfhaiobji,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feedly Mini,ndhinffkekpekljifjkkkkkhopnjodja,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVG Secure Search,ndibdjnfmopecpmkdieinmbadjfpblof,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Office,ndjpnladcallmjemlbaebfadecfhkepb,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
Colorful Rubiks Cube,ndmelloaocjpkhmajmkdbbhimohlclkd,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Email Tracking for Gmail - Mailtrack,ndnaehgpjlnokgebbaldlmgkapkpjkkb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Take a Break by Eye Care Plus,nebkccpabcomjaallapnlbcnckhnfknd,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pagezii SEO  AdWords,necnfapmnepbnlclfpdmjfjlglolfiab,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Similar Sites - Discover Related Websites,necpbmbhhdiplmfhmjicabdeighkndkn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manatee Wallpaper HD Custom New Tab,neebgggndipjfkbjhaoklbpjnmbdjpap,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cute Cats Pusheen Themes HD Cats,neebknpciklhjepjkdlkmolffkpkjodg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keepa - Amazon Price Tracker,neebplgakaahbhdphmkckjjcegoiijjo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HashTest - Realtime Hashtag Testing,nehbfkpdfnkmjmlpkiajkbdkbcfhahbn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill La Kill Wallpaper HD Custom New Tab,nekimocmhfdimckbgchifahcgafhnagb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koenigsegg Wallpapers HD New Tab Themes,nemdnopemlamidfjhbndejflfdmdhkfc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virtru Email Protection,nemmanchfojaehgkbgcfmdiidbopakpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Workspace Launcher,nenchifcjkmfahicbjgpinmklenpfiih,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wikibuy from Capital One,nenlahapcbofgnanklpelkaejcehkggg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Good Place,nenmjobnaijcgookbabhmiepjnojpmdl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MarkBook,nepgdipmaaojonaipkgcfbbajjfoeale,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Undertale New Tab & Wallpapers Collection,nfbbonglhcelbmekjfecglhjdbgfpnfn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kung Fu Panda HD Wallpaper New Tab Themes,nfbcppoceedogkjcekaeechdbbjjdigl,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TabText Synchronized notepad in each new tab,nfbkjfalikjfepompedddljmjoonmgla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ears Bass Boost EQ Any Audio,nfdfiepdkbnoanddpianalelglmfooik,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Speed Controller,nffaoalbilbmmfgbnbgppjihopabppdk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EasyPhotoEdit,nffddjoibhjhmidfeflefakdkbhbnhpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sword Art Online Alicization HD New Tab,nflmemcfldbkjipjhjkhgobacjfmliio,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IntoWords,nfphpgdlkoindbccbdmilopgeafllemo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boruto - Naruto Next Generations HD New Tab,ngafikihgbgncganfmgmdedlonebbohb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QuickPDFMerger,ngamdaobhhgfhjakfmgggafaochpccmc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Word to PDF Converter,ngcdedagijmjiaoihedckijmghblhgal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Focus To-Do Pomodoro Timer & To Do List,ngceodoilcgpmkijopinlkmohnfifjfb,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ClipTo | Notes Highlights and Bookmarks,ngcfglcfnghkmiihacggclkdcijilhnh,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
First Line,ngecnggngjbaedajbnmbmppmbflgnpmp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UV Weather,ngeokhpbgoadbpdpnplcminbjhdecjeb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zapier,ngghlnfmdgnpegcmbpgehkbhkhkbkjpj,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Line Height Adjuster,nggicopcmcgpnpjbibppkjadniipeppa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Jackson New Tab,nggkifecfbejnbihncbljbpphjnpibej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GamingWonderland,ngjjogglaepmlpcpaoppapignccdjnah,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinguaLeo English Translator,nglbhlefjhcjockellmeclkcijildjhi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEO audit by iwebchk,nglkdkpdncleifbbjhhlfpakclhahhkn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peacock Wallpaper HD New Tab Peafowl Themes,nhfanfleofncijhoknbeoflnhnafnjnf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
World Cup Football Stars HD Wallpaper New Tab,nhfmjoclikdihmoppliooeiafigfmjed,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One Piece New Tab Wallpapers New Tab,nhglggcaddibaamjnodfibnejahdadcc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sylvan Paper,nhgpbmbhocboaalioananelcgfahjpai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The witcher 3 New Tab & Wallpapers Collection,nhhccjcbjfgpbhpadhbiompncacabbnl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mister Clean,nhhpomjhoeinaabilpjcjomlhieciabm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMG Ubuntu,nhmmlbjenhdockdgpklmdiamollflljn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One Piece Anime Wallpaper HD Custom New Tab,nhneoegahiihkkgdindfdnobhhhlpfnm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fortnite Full HD New Tab Theme,nhoiehehagoiaflibkmlkdoaeijbehil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quickey Launcher,nibepjokbndognmmejkdjcflfehkdhce,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Broken Link Checker,nibppfobembgfmejpjaaeocbogeonhch,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yahoo Quick Info,nidhkclidajbafejolpdmhiglmjjbgco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supernatural HD Wallpapers TV Shows New Tab,nidmfjbfemjclcjohkimjangokllnbdm,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Habivator - build a habit,nidmklgpplnfghikfnkbdgldlkdgddcn,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBG Mobile New Tab & Wallpapers Collection,nidocgjpliopfhemhgfnomaollgkljbo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Grinch HD Wallpapers New Tab Themes,nigjbkkfpbebedbakpfplaihankmlfci,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cute Cats & Kittens Full HD New Tab,nihkbmpioflbocffnneknjhkaibgbagd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FYI Search Find and Organize Documents,nijomgklgpljmalacmkjdhfhlggpfopc,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beanote - Note Taking on Web Pages,nikccehomlnjkmgmhnieecolhgdafajb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IG Stories for Instagram,nilbfjdbacfdodpbdondbbkmoigehodg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Save to Pocket,niloccemoadcdkdjlinkgdfekeahmflj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello Tab,nimdmcfjenibfldkceoegchnicmfagfb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FilmFanatic,niojcggonafbneajjmkpkcigabaobmge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pitbull Wallpaper HD Dogs New Tab Themes,njabnlmahghlanhgibfphfncdobmmlpo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTS Suga (Min Yoongi) Custom New Tab,njdlfgplbllccdnfacjijadknenlnbia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOLO,njmeepggdchkfemfbccpjedjgklnknod,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helium 10,njmehopjdpcckochcggncklnlmikcbnb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agile SCRUM for Trello boards,njmflagahgdhopbcdilgahjlfiecakpe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Undertale New Tab & Wallpapers Collection,njoamfkpeedbfhkfckbmbknjfekdlkfj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMZScout Pro,njopapoodmifmcogpingplfphojnfeea,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MetaMask,nkbihfbeogaeaoehlefnkodbefgpgknn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pixlr Today,nkgmhpdhaaijoaeaokmhdpfegfmbmfjg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piktab,nkhjnpgcnmdpeikbeegmibjcfjpamjnp,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metal Gear Survive New Tab Theme,nkjaamjpbcoknogjjnkogedehhbhcddj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kpop Nuest Wallpaper HD Custom New Tab,nkkpocpanmmdakknjelpbljlmhmegnaa,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvels Spider-Man New Tab,nklcodnfdehmffmfmkeaffnjppnpodlb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Save Image As PNG,nkokmeaibnajheohncaamjggkanfbphi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devil May Cry Wallpaper HD Custom New Tab,nkopnpaipcceikcmfcjlacgkjoglodag,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Save for later,nkphlkgkhmdaecflflapohlkkchmcacc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hatsune Miku Wallpaper HD Custom New Tab,nkpillaihmdajeppaiajljdlgniokili,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotspot Shield Free VPN Proxy - Unlimited VPN,nlbejmccbhkncgokjcmghpfloaajcffj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RSS Subscription Extension (by Google),nlbjncdgjeocebhnmkbbbdekmmmcbfjd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEW CX,nlbmnnijcnlegkjjpcfjclmcfggfefdm,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calm - style your new tab,nlbogimjpbkdemejcldggipfglbcflmn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ExpressCurate,nldipdepdfjilejlpeeknodkpiajhfkf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darling In The Franxx Custom New Tab,nlelcimpcijaiibpmnmmlpcjeaihleoa,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refined Twitter,nlfgmdembofgodcemomfeimamihoknip,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joymems,nlflhanonmdbcdfbenbnpkojjfhembjc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Break To Go,nlflodogepdjjmgljoigbkepgiikkmee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desktop for Instagram,nlhjgcligpbnjphflfdbmabbmjidnmek,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gta V San Andreas Vice City Full HD New Tab,nlidmhfejbeeknlmileekjbgapdincii,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Awesome Screenshot Screen Video Recorder,nlipoenfbbikpbjkfpfillcgkoblgpmj,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YouTube NonStop,nlkaejimjacpillmajjnopmpbkbnocid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twitch Now,nlmbdmpjmlijibeockamioakdpmhjnpk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autofill,nlmmgnhgdeffjkdckmikfpnddkbbfkkk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capti Voice,nlngjmhlfdekmgoaaiendhkcbhdcedjh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rolls Royce Wallpapers HD New Tab Themes,nlpofcabcadfnffjddinfchkagckkcoo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ice Snow HD Wallpapers Winter New Tab,nmaeafepnkibblmdabnhjhbgjkaoemdc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porsche Wallpaper HD Cars New Tab Themes,nmaggakaelnabfkaaojpkigclemhihco,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal,nmaonghoefpmlfgaknnboiekjhfpmajh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love & Heart Wallpaper HD Custom New Tab,nmdhleolfcbjojpnkjkpomkidkbbnkcf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pundit Annotator Pro,nmdpmbkcnfgilpkaciokopkejliacmnm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Just Dance 2019 New Tab,nmeininpiggdaajpecmhdmdjjpmdajoh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Tab Draft,nmfjkeiebceinkbggliapgfdjphocpdh,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pokemon go New Tab & Wallpapers Collection,nmjdancpegjjkocdclllfhklgmeghian,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boku No Hero Academia Custom New Tab,nmkcifalhpfhbbpkdbbefjijmjemecih,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii Wallpaper HD Custom New Tab,nmlmdkblidkckbhidgfgghajlkgjijkp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kpop IZONE Wallpaper HD Custom New Tab,nmlmobnohakbdgbkanpgienihhjlkolh,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gravit,nmmhjbplcdnocnkjppnefkjhaogfceoe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colour Contrast Checker,nmmjeclfkgjdomacpcflgdkgpphpmnfe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHL Winnipeg Jets HD Wallpapers New Tab Theme,nmmniilapmiaipcmnljifijkcogndpdo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365Scores - Live Scores and Sports News,nmpppefjehmjbiplimkfjeamnohldmko,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zen Start,nnaahicdbhjimbeclhagenfdakioleda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Google Tone,nnckehldicaciogcbchegobnafnjkcne,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scraper - Easy Web Scraping,nndknepjnldbdbepjfgmncbggmopgden,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Download All Images,nnffbdeachhbpfapjklmpnmjcgamcdmm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bitwarden - Free Password Manager,nngceckbapebfimnlniiiahkandclblb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goblin Slayer Wallpaper HD Custom New Tab,nnghihilaifmihiekbcjobohnenpenih,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyberpunk 2077 New Tab,nnjhbfkflehiinhcpndkmephkbllebjj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fatkun Batch Download Image,nnjjahlikiabnchcpehcpkdeckfgnohf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monster Hunter World HD Wallpapers New Tab,nnkfjhjipekpicnhljccajocbpnhbfbk,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Accessibility - Your Powerful Web Assistant,nnmmmhcflgbendklbhknkkacnjempijd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
